ID,Title,Description,Category_title,Geometry_Coordinates_1,Geometry_Coordinates_2,Geometry_Coordinates_3,Geometry_Coordinates_4,Date,Time
EONET_8300,Wildfire in Bolivia 1019963,,Wildfires,-58.346006110609565  -18.60658943579949,,,,2024-06-27,19:00:00
EONET_8314,Wildfire in Russian Federation 1019977,,Wildfires,128.22755654989567  53.480520842570634,,,,2024-06-27,19:00:00
EONET_8334,Wildfire in Russian Federation 1019995,,Wildfires,130.1972888093628  52.50107868170251,,,,2024-06-27,19:00:00
EONET_8420,Wildfire in Russian Federation 1020012,,Wildfires,130.54702612295588  54.13994118147742,,,,2024-06-27,19:00:00
EONET_8442,Wildfire in Russian Federation 1020035,,Wildfires,121.32376753167533  54.2759907178016,,,,2024-06-27,19:00:00
EONET_8443,Wildfire in Russian Federation 1020036,,Wildfires,130.19775043262487  52.69728212865558,,,,2024-06-27,19:00:00
EONET_8444,Wildfire in The Democratic Republic of Congo 1020037,,Wildfires,25.748386938926735  -4.94753014106913,,,,2024-06-27,19:00:00
EONET_8463,Wildfire in Russian Federation 1020054,,Wildfires,118.67257923245965  54.99656070785554,,,,2024-06-27,19:00:00
EONET_8499,Wildfire in Tanzania 1020073,,Wildfires,35.082397443087196  -2.4372852441939057,,,,2024-06-27,19:00:00
EONET_8500,Wildfire in The Democratic Republic of Congo 1020074,,Wildfires,22.00041874312137  -9.033639903781985,,,,2024-06-27,19:00:00
EONET_8509,Wildfire in Russian Federation 1020083,,Wildfires,129.05926009905386  52.95391753639297,,,,2024-06-27,19:00:00
EONET_8534,Wildfire in Russian Federation 1020108,,Wildfires,116.95365365939301  53.423087178326426,,,,2024-06-27,19:00:00
EONET_8535,Wildfire in Russian Federation 1020109,,Wildfires,118.56597852200275  52.180558164180106,,,,2024-06-27,19:00:00
EONET_8536,Wildfire in Canada 1020110,,Wildfires,-121.14255975365332  59.42060958054069,,,,2024-06-27,19:00:00
EONET_8599,Wildfire in Russian Federation 1020126,,Wildfires,128.88075083901197  55.15504300593072,,,,2024-06-27,19:00:00
EONET_8632,Wildfire in Canada 1020150,,Wildfires,-121.65074979068245  59.50018439905896,,,,2024-06-27,19:00:00
EONET_8644,Wildfire in Russian Federation 1020172,,Wildfires,121.07815806635024  59.6367228498276,,,,2024-06-27,19:00:00
EONET_8486,Lost Chicken Hill Wildfire  Southeast Fairbanks  Alaska,,Wildfires,-142.3305  63.4338,,,,2024-06-27,18:53:00
EONET_8385,Purcell Wildfire  Northwest Arctic  Alaska,,Wildfires,-158.422667  66.2545,,,,2024-06-27,14:40:00
EONET_8386,Ekiek Wildfire  Northwest Arctic  Alaska,,Wildfires,-158.475  66.286833,,,,2024-06-27,13:03:00
EONET_8377,Quinn Creek Wildfire  Bethel  Alaska,34 Miles North East of Aniak,Wildfires,-158.77  61.93,,,,2024-06-27,02:39:00
EONET_8683,East Toklat Wildfire  Denali  Alaska,,Wildfires,-150.04  63.88,,,,2024-06-26,22:19:00
EONET_8359,Gold King Creek Wildfire  Denali  Alaska,38 miles ESE of Anderson,Wildfires,-147.980833  64.194717,,,,2024-06-26,21:10:00
EONET_8369,PIZONA Wildfire  Mineral  Nevada,ADOBE HILLS,Wildfires,-118.674  37.9751,,,,2024-06-26,19:57:00
EONET_8315,Wildfire in Russian Federation 1019978,,Wildfires,133.49578197256778  68.5928039091536,,,,2024-06-26,19:00:00
EONET_8316,Wildfire in Russian Federation 1019979,,Wildfires,130.33304009917524  54.80555358422646,,,,2024-06-26,19:00:00
EONET_8335,Wildfire in Canada 1019997,,Wildfires,-113.77145328962844  59.32157845658425,,,,2024-06-26,19:00:00
EONET_8336,Wildfire in Russian Federation 1019996,,Wildfires,129.57577598909518  51.84951724163045,,,,2024-06-26,19:00:00
EONET_8337,Wildfire in Russian Federation 1019998,,Wildfires,128.69208051538064  53.55263523049101,,,,2024-06-26,19:00:00
EONET_8421,Wildfire in Russian Federation 1020013,,Wildfires,129.963733763662  52.16760408064224,,,,2024-06-26,19:00:00
EONET_8422,Wildfire in Russian Federation 1020014,,Wildfires,130.53570595922434  51.63076424966154,,,,2024-06-26,19:00:00
EONET_8423,Wildfire in Russian Federation 1020015,,Wildfires,117.98921300606538  56.663973705519425,,,,2024-06-26,19:00:00
EONET_8445,Wildfire in Russian Federation 1020038,,Wildfires,117.95194760293425  56.510642452733734,,,,2024-06-26,19:00:00
EONET_8446,Wildfire in Russian Federation 1020039,,Wildfires,118.73117436457109  55.62819782272302,,,,2024-06-26,19:00:00
EONET_8464,Wildfire in Russian Federation 1020055,,Wildfires,118.19578614728148  55.66488124185235,,,,2024-06-26,19:00:00
EONET_8465,Wildfire in Russian Federation 1020056,,Wildfires,120.206075949355  55.30007068372867,,,,2024-06-26,19:00:00
EONET_8466,Wildfire in Russian Federation 1020057,,Wildfires,117.92312710760082  57.87063089527673,,,,2024-06-26,19:00:00
EONET_8501,Wildfire in Russian Federation 1020075,,Wildfires,129.610917788925  51.72003331621237,,,,2024-06-26,19:00:00
EONET_8510,Wildfire in Russian Federation 1020084,,Wildfires,131.98736282392002  59.40572298494237,,,,2024-06-26,19:00:00
EONET_8537,Wildfire in Russian Federation 1020111,,Wildfires,119.02125970708975  53.89800530590108,,,,2024-06-26,19:00:00
EONET_8600,Wildfire in Russian Federation 1020127,,Wildfires,120.00405104258617  53.589896801966574,,,,2024-06-26,19:00:00
EONET_8363,Bearman Wildfire  Yukon-Koyukuk  Alaska,,Wildfires,-146.420833  66.771667,,,,2024-06-26,18:45:00
EONET_8378,Alder Wildfire  Southeast Fairbanks  Alaska,,Wildfires,-141.769717  64.43055,,,,2024-06-26,12:54:00
EONET_8382,Big Salmon Fork Wildfire  Yukon-Koyukuk  Alaska,,Wildfires,-153.9  62.92,,,,2024-06-26,12:41:00
EONET_8365,American Wildfire  Yukon-Koyukuk  Alaska,Confluence of Preacher and Convert creek.,Wildfires,-146.215  65.533883,,,,2024-06-25,23:28:00
EONET_8485,Hodzana River Wildfire  Bethel  Alaska,,Wildfires,-156.72  61.34,,,,2024-06-25,21:58:00
EONET_8282,Wildfire in Angola 1019945,,Wildfires,14.883199964551505  -9.49162144988887,,,,2024-06-25,19:00:00
EONET_8301,Wildfire in Canada 1019964,,Wildfires,-120.73464892482761  59.40108432493505,,,,2024-06-25,19:00:00
EONET_8317,Wildfire in The Democratic Republic of Congo 1019980,,Wildfires,18.51094965022568  -6.775380941707705,,,,2024-06-25,19:00:00
EONET_8318,Wildfire in The Democratic Republic of Congo 1019981,,Wildfires,18.29028315270093  -7.051177262363505,,,,2024-06-25,19:00:00
EONET_8319,Wildfire in The Democratic Republic of Congo 1019982,,Wildfires,25.89332561845719  -7.732206523200235,,,,2024-06-25,19:00:00
EONET_8320,Wildfire in United States 1019983,,Wildfires,-119.11267357139951  36.88552268495516,,,,2024-06-25,19:00:00
EONET_8321,Wildfire in Canada 1019984,,Wildfires,-121.5588788450872  58.88048768199795,,,,2024-06-25,19:00:00
EONET_8322,Wildfire in Russian Federation 1019985,,Wildfires,129.85064025743307  53.42621006141486,,,,2024-06-25,19:00:00
EONET_8338,Wildfire in Russian Federation 1019999,,Wildfires,128.27438030450784  55.067180075116966,,,,2024-06-25,19:00:00
EONET_8339,Wildfire in Canada 1020000,,Wildfires,-121.2100175419895  58.9589161867071,,,,2024-06-25,19:00:00
EONET_8340,Wildfire in Russian Federation 1020001,,Wildfires,128.4413510447692  54.86799057484198,,,,2024-06-25,19:00:00
EONET_8424,Wildfire in Russian Federation 1020016,,Wildfires,115.69582882666012  55.38391138597561,,,,2024-06-25,19:00:00
EONET_8447,Wildfire in Angola 1020044,,Wildfires,21.246546323671655  -8.691952395019257,,,,2024-06-25,19:00:00
EONET_8448,Wildfire in Russian Federation 1020040,,Wildfires,126.2963248629093  53.92849488890789,,,,2024-06-25,19:00:00
EONET_8449,Wildfire in Canada 1020041,,Wildfires,-117.13573637077478  60.05666545568783,,,,2024-06-25,19:00:00
EONET_8450,Wildfire in Russian Federation 1020042,,Wildfires,131.7576346437681  53.385886856365296,,,,2024-06-25,19:00:00
EONET_8451,Wildfire in The Democratic Republic of Congo 1020043,,Wildfires,25.56765262475885  -5.473029490258822,,,,2024-06-25,19:00:00
EONET_8467,Wildfire in Russian Federation 1020058,,Wildfires,118.47924967539751  55.67916309703513,,,,2024-06-25,19:00:00
EONET_8502,Wildfire in Russian Federation 1020076,,Wildfires,115.21681404143771  54.150350246409786,,,,2024-06-25,19:00:00
EONET_8511,Wildfire in Russian Federation 1020085,,Wildfires,125.19944724506361  55.64001503714294,,,,2024-06-25,19:00:00
EONET_8512,Wildfire in Canada 1020086,,Wildfires,-121.42548053031156  59.68160663805208,,,,2024-06-25,19:00:00
EONET_8538,Wildfire in Canada 1020112,,Wildfires,-121.33214953903452  59.65009719295304,,,,2024-06-25,19:00:00
EONET_8601,Wildfire in Russian Federation 1020128,,Wildfires,127.31798218503701  55.989322620328124,,,,2024-06-25,19:00:00
EONET_8633,Wildfire in Russian Federation 1020151,,Wildfires,119.74896138657834  59.4435683583049,,,,2024-06-25,19:00:00
EONET_8351,Grizzly Wildfire  Denali  Alaska,Denali National Park and Preserve,Wildfires,-152.25445  63.029717,,,,2024-06-25,18:17:00
EONET_8360,Globe Wildfire  Yukon-Koyukuk  Alaska,6 miles north of Wickersham Dome,Wildfires,-148.05695  65.32,,,,2024-06-25,18:15:00
EONET_8691,FRESNO JUNE LIGHTNING COMPLEX Wildfire  Fresno  California,Yokuts Valley,Wildfires,-119.337929  36.715565,,,,2024-06-25,12:05:00
EONET_8361,Iver Wildfire  Fairbanks North Star  Alaska,37 miles northeast of Fairbanks,Wildfires,-148.629667  65.2015,,,,2024-06-25,02:22:00
EONET_8362,Slate Wildfire  Yukon-Koyukuk  Alaska,37 miles northwest of Fairbanks,Wildfires,-148.507333  65.223833,,,,2024-06-25,01:37:00
EONET_8225,APACHE Wildfire  Butte  California,Palermo  South of Oroville,Wildfires,-121.482631  39.418598,,,,2024-06-24,22:21:00
EONET_8260,Wildfire in Canada 1019923,,Wildfires,-64.11572465175655  51.79184131660541,,,,2024-06-24,19:00:00
EONET_8268,Wildfire in Brazil 1019931,,Wildfires,-57.12580244356508  -19.03758279602289,,,,2024-06-24,19:00:00
EONET_8269,Wildfire in United States 1019932,,Wildfires,-119.30346408860883  36.7498605824008,,,,2024-06-24,19:00:00
EONET_8283,Wildfire in The Democratic Republic of Congo 1019947,,Wildfires,23.294076965461652  -3.733227237900466,,,,2024-06-24,19:00:00
EONET_8284,Wildfire in The Democratic Republic of Congo 1019950,,Wildfires,23.46548876678258  -3.5856567728470115,,,,2024-06-24,19:00:00
EONET_8285,Wildfire in The Democratic Republic of Congo 1019946,,Wildfires,21.9381289105053  -8.888498024362239,,,,2024-06-24,19:00:00
EONET_8286,Wildfire in The Democratic Republic of Congo 1019948,,Wildfires,18.49116800538968  -5.956921426144892,,,,2024-06-24,19:00:00
EONET_8287,Wildfire in The Democratic Republic of Congo 1019949,,Wildfires,23.76623042176052  -3.397247809847313,,,,2024-06-24,19:00:00
EONET_8302,Wildfire in The Democratic Republic of Congo 1019965,,Wildfires,27.170087926440246  -5.894757624581179,,,,2024-06-24,19:00:00
EONET_8303,Wildfire in Angola 1019966,,Wildfires,19.817733359690575  -8.072202039236274,,,,2024-06-24,19:00:00
EONET_8304,Wildfire in Bolivia 1019967,,Wildfires,-60.493590221334976  -15.938926203507142,,,,2024-06-24,19:00:00
EONET_8305,Wildfire in The Democratic Republic of Congo 1019968,,Wildfires,23.47908443888224  -3.6204836622996273,,,,2024-06-24,19:00:00
EONET_8323,Wildfire in The Democratic Republic of Congo 1019986,,Wildfires,23.13303969507488  -3.7266152363818006,,,,2024-06-24,19:00:00
EONET_8324,Wildfire in The Democratic Republic of Congo 1019987,,Wildfires,23.632914517306997  -3.877605014617591,,,,2024-06-24,19:00:00
EONET_8325,Wildfire in The Democratic Republic of Congo 1019988,,Wildfires,23.624144260636903  -3.3451660392045466,,,,2024-06-24,19:00:00
EONET_8326,Wildfire in Russian Federation 1019989,,Wildfires,116.90975707784239  55.25121495792409,,,,2024-06-24,19:00:00
EONET_8341,Wildfire in Russian Federation 1020002,,Wildfires,120.79517273195447  59.38274178249019,,,,2024-06-24,19:00:00
EONET_8342,Wildfire in Russian Federation 1020003,,Wildfires,124.48697050068037  55.86028173257491,,,,2024-06-24,19:00:00
EONET_8425,Wildfire in Russian Federation 1020017,,Wildfires,120.45135021956489  54.72211752781075,,,,2024-06-24,19:00:00
EONET_8426,Wildfire in Russian Federation 1020019,,Wildfires,120.00956050980069  59.51805070140191,,,,2024-06-24,19:00:00
EONET_8427,Wildfire in Russian Federation 1020020,,Wildfires,120.47286209292731  55.44046026443638,,,,2024-06-24,19:00:00
EONET_8428,Wildfire in Russian Federation 1020021,,Wildfires,118.4513993560837  55.5493844600144,,,,2024-06-24,19:00:00
EONET_8429,Wildfire in Tanzania 1020018,,Wildfires,34.661994324469305  -2.3046103600292667,,,,2024-06-24,19:00:00
EONET_8452,Wildfire in Russian Federation 1020045,,Wildfires,120.14650176524825  53.34539737464697,,,,2024-06-24,19:00:00
EONET_8468,Wildfire in Russian Federation 1020059,,Wildfires,119.91658427573273  55.15805032347874,,,,2024-06-24,19:00:00
EONET_8525,Wildfire in Russian Federation 1020099,,Wildfires,128.65712753055516  56.658305758644225,,,,2024-06-24,19:00:00
EONET_8539,Wildfire in Russian Federation 1020113,,Wildfires,120.06557243704619  60.76911583358731,,,,2024-06-24,19:00:00
EONET_8540,Wildfire in Russian Federation 1020114,,Wildfires,117.08896442619454  55.9513475995028,,,,2024-06-24,19:00:00
EONET_8541,Wildfire in Russian Federation 1020115,,Wildfires,119.5500508088867  53.05534548681651,,,,2024-06-24,19:00:00
EONET_8602,Wildfire in Russian Federation 1020129,,Wildfires,126.40580712186485  55.87135317496562,,,,2024-06-24,19:00:00
EONET_8603,Wildfire in Russian Federation 1020130,,Wildfires,128.64898109214354  56.73304837431162,,,,2024-06-24,19:00:00
EONET_8634,Wildfire in Russian Federation 1020152,,Wildfires,119.63305707445996  59.66519441918694,,,,2024-06-24,19:00:00
EONET_8370,FLASH 3-3 Wildfire  Fresno  California,20 Miles East of Sanger,Wildfires,-119.337929  36.715565,,,,2024-06-24,18:34:00
EONET_8236,BOLT Wildfire  Fresno  California,,Wildfires,-119.308956  36.79027,,,,2024-06-24,18:01:00
EONET_8375,Main Wildfire  Yukon-Koyukuk  Alaska,13.5 Miles SW of Ruby,Wildfires,-155.7345  64.569667,,,,2024-06-24,01:50:00
EONET_8902,Cecil Dome Wildfire  Yukon-Koyukuk  Alaska,,Wildfires,-155.231  64.611667,,,,2024-06-24,00:36:00
EONET_8430,Wildfire in Russian Federation 1020022,,Wildfires,119.85275703723518  55.38304708188419,,,,2024-06-23,19:00:00
EONET_8469,Wildfire in Russian Federation 1020060,,Wildfires,120.4976743503613  55.494215899101405,,,,2024-06-23,19:00:00
EONET_8513,Wildfire in Russian Federation 1020087,,Wildfires,119.10393834047224  54.70763460804475,,,,2024-06-23,19:00:00
EONET_8514,Wildfire in Russian Federation 1020088,,Wildfires,119.41809624180483  54.7514598601305,,,,2024-06-23,19:00:00
EONET_8604,Wildfire in Russian Federation 1020131,,Wildfires,117.82195746105154  59.73251332431367,,,,2024-06-23,19:00:00
EONET_8374,South Wildfire  Yukon-Koyukuk  Alaska,30 miles NW of Huslia,Wildfires,-157.246917  65.971233,,,,2024-06-23,15:37:00
EONET_8383,Rabbit 2 Wildfire  Northwest Arctic  Alaska,12.3 miles East of Kugarak River,Wildfires,-157.7455  66.704833,,,,2024-06-23,01:47:00
EONET_8354,Little Black Wildfire  Northwest Arctic  Alaska,19.02 Miles SW of Shungnak,Wildfires,-157.788833  66.789833,,,,2024-06-23,01:19:00
EONET_8482,Von Frank Wildfire  Yukon-Koyukuk  Alaska,,Wildfires,-154.181667  63.56,,,,2024-06-22,23:25:00
EONET_8229,0277 RV LONG BEND Wildfire  Wasco  Oregon,2 SW of Maupin  OR,Wildfires,-121.131392  45.126083,,,,2024-06-22,20:03:00
EONET_8373,Fish Wildfire  Northwest Arctic  Alaska,22 Miles SE of Kiana,Wildfires,-159.615  66.893333,,,,2024-06-22,19:39:00
EONET_8270,Wildfire in Russian Federation 1019933,,Wildfires,129.9124134763707  53.296193956762664,,,,2024-06-22,19:00:00
EONET_8271,Wildfire in Russian Federation 1019934,,Wildfires,128.52183588578012  53.24860504900902,,,,2024-06-22,19:00:00
EONET_8272,Wildfire in Russian Federation 1019935,,Wildfires,130.2993798205448  53.21036741343203,,,,2024-06-22,19:00:00
EONET_8273,Wildfire in Australia 1019936,,Wildfires,133.51998928110925  -19.26757429971461,,,,2024-06-22,19:00:00
EONET_8327,Wildfire in Russian Federation 1019990,,Wildfires,121.17725951246081  54.582285902706566,,,,2024-06-22,19:00:00
EONET_8343,Wildfire in Russian Federation 1020005,,Wildfires,127.29681131551807  53.950751755395245,,,,2024-06-22,19:00:00
EONET_8344,Wildfire in The Democratic Republic of Congo 1020004,,Wildfires,23.83431309218347  -2.8787847332460657,,,,2024-06-22,19:00:00
EONET_8345,Wildfire in Canada 1020006,,Wildfires,-113.90267240901203  59.386487046404696,,,,2024-06-22,19:00:00
EONET_8431,Wildfire in The Democratic Republic of Congo 1020023,,Wildfires,23.393456225560556  -2.2522110236191213,,,,2024-06-22,19:00:00
EONET_8432,Wildfire in Russian Federation 1020024,,Wildfires,121.81507846959039  55.01244391053558,,,,2024-06-22,19:00:00
EONET_8433,Wildfire in Russian Federation 1020025,,Wildfires,129.55814154669096  51.81135461711229,,,,2024-06-22,19:00:00
EONET_8453,Wildfire in Russian Federation 1020046,,Wildfires,127.36489605071077  54.87786120878624,,,,2024-06-22,19:00:00
EONET_8470,Wildfire in Russian Federation 1020061,,Wildfires,120.41281873321748  53.99159790781088,,,,2024-06-22,19:00:00
EONET_8352,Deep Wildfire  Yukon-Koyukuk  Alaska,9 Miles S of Lake Minchumina,Wildfires,-152.407217  63.775,,,,2024-06-22,18:03:00
EONET_8371,Oak Ridge Wildfire  Pueblo  Colorado,3 Miles NW of Beulah  CO,Wildfires,-105.038717  38.089417,,,,2024-06-22,13:09:00
EONET_8214,Naluk Wildfire  Northwest Arctic  Alaska,6 Miles SE of Hockley Hills,Wildfires,-160.0105  66.798833,,,,2024-06-21,23:28:00
EONET_8226,Crater Mountain Wildfire  Yukon-Koyukuk  Alaska,17 miles west of Takotna  AK.,Wildfires,-156.646533  62.9479,,,,2024-06-21,22:48:00
EONET_8223,Clear Wildfire  Fairbanks North Star  Alaska,17 miles west of Salcha,Wildfires,-147.5935  64.574117,,,,2024-06-21,21:42:00
EONET_8164,Wildfire in Brazil 1019880,,Wildfires,-57.2659958049615  -19.418036795163513,,,,2024-06-21,19:00:00
EONET_8165,Wildfire in Paraguay 1019879,,Wildfires,-57.92698090925936  -20.96249847946566,,,,2024-06-21,19:00:00
EONET_8187,Wildfire in Brazil 1019902,,Wildfires,-57.349130602539255  -19.183798299676774,,,,2024-06-21,19:00:00
EONET_8200,Wildfire in Russian Federation 1019915,,Wildfires,154.993251385669  65.2731709257247,,,,2024-06-21,19:00:00
EONET_8261,Wildfire in Russian Federation 1019924,,Wildfires,147.9938368544699  66.55899655101831,,,,2024-06-21,19:00:00
EONET_8262,Wildfire in Canada 1019925,,Wildfires,-66.2056035463064  50.60987304955028,,,,2024-06-21,19:00:00
EONET_8274,Wildfire in Russian Federation 1019937,,Wildfires,128.9108094305136  53.303182351674,,,,2024-06-21,19:00:00
EONET_8288,Wildfire in The Democratic Republic of Congo 1019951,,Wildfires,23.4375633321135  -3.814946303613218,,,,2024-06-21,19:00:00
EONET_8289,Wildfire in The Democratic Republic of Congo 1019952,,Wildfires,23.502232552877775  -3.372539960783056,,,,2024-06-21,19:00:00
EONET_8306,Wildfire in Russian Federation 1019969,,Wildfires,120.63115678962484  55.06974931279237,,,,2024-06-21,19:00:00
EONET_8307,Wildfire in The Democratic Republic of Congo 1019970,,Wildfires,23.709743223224724  -3.497437182739096,,,,2024-06-21,19:00:00
EONET_8308,Wildfire in The Democratic Republic of Congo 1019971,,Wildfires,23.771860391865065  -3.396107457756759,,,,2024-06-21,19:00:00
EONET_8328,Wildfire in The Democratic Republic of Congo 1019991,,Wildfires,22.001458998036497  -8.649685319683224,,,,2024-06-21,19:00:00
EONET_8329,Wildfire in Russian Federation 1019992,,Wildfires,120.89622025105916  55.08714133728924,,,,2024-06-21,19:00:00
EONET_8434,Wildfire in Russian Federation 1020026,,Wildfires,120.84152498314887  55.772183493907,,,,2024-06-21,19:00:00
EONET_8454,Wildfire in Russian Federation 1020047,,Wildfires,131.41158180829086  52.92784589438778,,,,2024-06-21,19:00:00
EONET_8503,Wildfire in Russian Federation 1020077,,Wildfires,128.6292867518276  56.34161388656306,,,,2024-06-21,19:00:00
EONET_8235,Foraker Wildfire  Denali  Alaska,,Wildfires,-151.812367  63.259633,,,,2024-06-21,18:05:00
EONET_8915,Upper Applegate 3900 Wildfire  Jackson  Oregon,Fire is located between Ruch  Jacksonville &amp;amp;amp; Applegate Reservoir,Wildfires,-123.0472222  42.1863889,,,,2024-06-20,19:48:00
